ID,STASH,STASHmaster description,Units,Valid from,Valid to,CF standard name,CF info,PP conditions
5,1522,"top sfc conductive heat flux , cat 2",,,,,,
5,1523,"top sfc conductive heat flux , cat 3",,,,,,
5,1524,"top sfc conductive heat flux , cat 4",,,,,,
5,1525,"top sfc conductive heat flux , cat 5",,,,,,
5,1526,"top sfc conductive heat flux , cat 6",,,,,,
5,1527,"top sfc conductive heat flux , cat 7",,,,,,
5,1528,"top sfc conductive heat flux , cat 8",,,,,,
5,1529,"top sfc conductive heat flux , cat 9",,,,,,
5,1530,"top sfc conductive heat flux , cat 10",,,,,,
5,1531,"top sfc conductive heat flux , cat 11",,,,,,
5,1532,"top sfc conductive heat flux , cat 12",,,,,,
5,1533,"top sfc conductive heat flux , cat 13",,,,,,
5,1534,"top sfc conductive heat flux , cat 14",,,,,,
5,1535,"top sfc conductive heat flux , cat 15",,,,,,
5,1536,"top sfc conductive heat flux , cat 16",,,,,,
5,1537,"top sfc conductive heat flux , cat 17",,,,,,
5,1538,"top sfc conductive heat flux , cat 18",,,,,,
5,1539,"top sfc conductive heat flux , cat 19",,,,,,
5,1540,"top sfc conductive heat flux , cat 20",,,,,,
5,1541,"net sfc heat flux causing melt, cat 1",,,,,,
5,1542,"net sfc heat flux causing melt, cat 2",,,,,,
5,1543,"net sfc heat flux causing melt, cat 3",,,,,,
5,1544,"net sfc heat flux causing melt, cat 4",,,,,,
5,1545,"net sfc heat flux causing melt, cat 5",,,,,,
5,1546,"net sfc heat flux causing melt, cat 6",,,,,,
5,1547,"net sfc heat flux causing melt, cat 7",,,,,,
5,1548,"net sfc heat flux causing melt, cat 8",,,,,,
5,1549,"net sfc heat flux causing melt, cat 9",,,,,,
5,1550,"net sfc heat flux causing melt, cat 10",,,,,,
5,1551,"net sfc heat flux causing melt, cat 11",,,,,,
5,1552,"net sfc heat flux causing melt, cat 12",,,,,,
5,1553,"net sfc heat flux causing melt, cat 13",,,,,,
5,1554,"net sfc heat flux causing melt, cat 14",,,,,,
5,1555,"net sfc heat flux causing melt, cat 15",,,,,,
5,1556,"net sfc heat flux causing melt, cat 16",,,,,,
5,1557,"net sfc heat flux causing melt, cat 17",,,,,,
5,1558,"net sfc heat flux causing melt, cat 18",,,,,,
5,1559,"net sfc heat flux causing melt, cat 19",,,,,,
5,1560,"net sfc heat flux causing melt, cat 20",,,,,,
5,1561,"latent heat flux, category 1",,,,,,
5,1562,"latent heat flux, category 2",,,,,,
5,1563,"latent heat flux, category 3",,,,,,
5,1564,"latent heat flux, category 4",,,,,,
5,1565,"latent heat flux, category 5",,,,,,
5,1566,"latent heat flux, category 6",,,,,,
5,1567,"latent heat flux, category 7",,,,,,
5,1568,"latent heat flux, category 8",,,,,,
5,1569,"latent heat flux, category 9",,,,,,
5,1570,"latent heat flux, category 10",,,,,,
5,1571,"latent heat flux, category 11",,,,,,
5,1572,"latent heat flux, category 12",,,,,,
5,1573,"latent heat flux, category 13",,,,,,
5,1574,"latent heat flux, category 14",,,,,,
5,1575,"latent heat flux, category 15",,,,,,
5,1576,"latent heat flux, category 16",,,,,,
5,1577,"latent heat flux, category 17",,,,,,
5,1578,"latent heat flux, category 18",,,,,,
5,1579,"latent heat flux, category 19",,,,,,
5,1580,"latent heat flux, category 20",,,,,,
5,2001,sea surface temperature,,,,,,
5,2002,sea surface salinity,,,,,,
5,2003,freeze/melt potential,,,,,,
5,2004,freshwtr flx ice to ocn (cpl),,,,,,
5,2005,freshwtr flx ice to ocn,,,,,,
5,2006,salt flux ice to ocn (cpl),,,,,,
5,2007,salt flux ice to ocean,,,,,,
5,2008,heat flux ice to ocn (cpl),,,,,,
5,2009,heat flux ice to ocean,,,,,,
5,2010,SW thru ice to ocean (cpl),,,,,,
5,2011,SW flux thru ice to ocean,,,,,,
5,3001,atm/ice stress (x),,,,,,
5,3002,atm/ice stress (y),,,,,,
5,4001,ocean current (x),,,,,,
5,4002,ocean current (y),,,,,,
5,4003,sea sfc tilt stress (x),,,,,,
5,4004,sea sfc tilt stress (y),,,,,,
5,4005,ocean/ice stress (x),,,,,,
5,4006,ocean/ice stress (x),,,,,,
5,5001,congelation ice growth,,,,,,
5,5002,frazil ice growth,,,,,,
5,5003,snow-ice formation,,,,,,
5,5004,top ice melt,,,,,,
5,5005,basal ice melt,,,,,,
5,5006,lateral ice melt,,,,,,
5,6001,norm. principal stress 1,,,,,,
5,6002,norm. principal stress 2,,,,,,
5,6003,internal stress tensor trace,,,,,,
5,6004,lead area opening rate,,,,,,
5,6005,ice area ridging rate,,,,,,
5,6006,ridge area formation rate,,,,,,
5,6007,ice volume ridging rate,,,,,,
5,7001,volume tendency thermo,,,,,,
5,7002,volume tendency dynamics,,,,,,
5,7003,area tendency thermo,,,,,,
5,7004,area tendency dynamics,,,,,,
5,7005,melt onset date,,,,,,
5,7006,freeze onset date,,,,,,
5,7007,ice volume snapshot,,,,,,
5,7008,ice area snapshot,,,,,,
5,7009,fraction of time-avg interval that any ice is present,,,,,,
5,10001,ocean grid mask,,,,,,
5,10002,area of T grid cells,,,,,,
5,10003,area of U grid cells,,,,,,
5,10004,angle grid makes with latitude line on T grid,,,,,,
5,10005,angle grid makes with latitude line on U grid,,,,,,
